Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Adult
1,16,1,9085,1,Complete Secondary Education,140.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,127.1,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,Graduate,0
1,1,3,9500,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Administrative,108.5,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,Graduate,0
1,53,1,9085,1,Other,140.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,138.2,0,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,Dropout,1
1,1,2,9500,1,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Other,Other,96.0,1,0,0,1,0,0,19,0,0,7,10,6,13.59833333,0,0,8,11,6,11.93333333,0,11.1,0.6,2.02,Enrolled,0
1,1,1,9238,1,Complete Secondary Education,135.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,124.5,0,0,0,1,0,1,18,0,0,6,11,5,11.14285714,0,0,6,8,6,12.28571429,0,16.2,0.3,-0.92,Graduate,0
2,7,1,9500,1,Higher Education - Bachelor/Degree,120.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Agriculture and Fishery,120.0,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.96818182,0,13.9,-0.3,0.79,Enrolled,1
1,17,1,9147,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,132.3,1,0,0,1,0,0,20,0,0,5,9,1,10.0,0,0,5,10,1,11.0,0,7.6,2.6,0.32,Dropout,0
1,17,1,9254,1,Complete Secondary Education,128.0,1,Incomplete Secondary Education,Complete Secondary Education,Administrative,Agriculture and Fishery,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.66666667,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,Graduate,0
1,1,1,9670,1,Complete Secondary Education,141.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,132.6,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.14285714,0,11.1,0.6,2.02,Graduate,0
1,7,2,9130,1,Higher Education - Bachelor/Degree,140.0,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,140.0,0,0,0,1,0,0,25,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,1
1,1,6,9500,1,Complete Secondary Education,139.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Technicians,124.5,1,0,0,1,0,0,19,0,0,8,9,7,12.04142857,0,0,8,9,7,12.04142857,0,10.8,1.4,1.74,Graduate,0
1,1,1,171,1,Complete Secondary Education,142.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Agriculture and Fishery,142.0,1,0,0,1,0,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,0
1,7,1,9254,1,Other,130.0,1,Complete Secondary Education,Complete Secondary Education,Professionals,Service and Sales,130.0,0,0,0,1,0,0,39,0,12,13,14,13,13.76923077,0,9,12,16,12,14.58333333,0,13.9,-0.3,0.79,Graduate,1
2,39,1,9003,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,144.0,0,0,0,1,0,0,29,0,13,18,20,18,15.44444444,0,11,13,13,13,15.30769231,0,15.5,2.8,-4.06,Graduate,1
1,17,1,9853,1,Complete Secondary Education,125.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,128.5,1,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.71428571,0,13.9,-0.3,0.79,Enrolled,0
1,7,1,9070,1,Higher Education - Bachelor/Degree,140.0,1,Other Specific Qualifications,Higher Education - Undergraduate,Plant and Machine Operators,Professionals,140.0,0,0,0,0,0,0,23,0,0,3,3,2,10.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,42,1,9853,1,Complete Secondary Education,120.0,1,Complete Secondary Education,Other Specific Qualifications,Administrative,Administrative,113.9,1,0,0,1,0,0,21,0,0,6,8,4,12.25,0,0,6,13,3,10.33333333,0,12.7,3.7,-1.7,Dropout,1
1,1,1,9238,1,Complete Secondary Education,147.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,137.2,0,0,0,0,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,15.16666667,0,10.8,1.4,1.74,Graduate,0
1,7,1,9085,1,Other,140.0,1,Complete Secondary Education,Incomplete Secondary Education,Administrative,Administrative,140.0,1,0,0,1,0,0,23,0,0,6,7,6,15.57142857,0,0,6,8,6,16.375,0,12.4,0.5,1.79,Graduate,1
1,1,1,9130,1,Complete Secondary Education,161.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,152.3,0,0,0,1,0,0,18,0,0,6,7,6,15.57142857,0,0,6,7,6,14.71428571,0,11.1,0.6,2.02,Graduate,0
2,39,1,8014,0,Other,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Craft and Related Trades,112.5,0,0,0,1,0,0,32,0,0,6,8,5,13.8,0,0,6,7,6,12.16666667,0,9.4,-0.8,-3.12,Graduate,1
2,39,2,9147,1,Complete Secondary Education,150.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,101.0,0,0,1,0,0,0,29,0,0,5,8,3,10.66666667,0,0,5,14,2,14.8,0,10.8,1.4,1.74,Dropout,1
1,1,6,9238,1,Complete Secondary Education,113.0,1,Complete Secondary Education,Other Specific Qualifications,Other,Other,112.3,1,0,1,1,0,1,20,0,0,6,8,5,11.6,0,0,6,8,4,11.75,0,8.9,1.4,3.51,Graduate,0
1,39,1,9238,1,Complete Secondary Education,140.0,1,Higher Education - Postgraduate,Higher Education - Postgraduate,Other,Other,114.0,1,0,0,0,0,0,28,0,0,6,11,1,13.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout,1
1,7,1,9147,1,Higher Education - Bachelor/Degree,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Management,Plant and Machine Operators,130.0,0,0,0,1,0,0,27,0,0,5,9,3,12.0,0,0,5,11,4,13.625,0,10.8,1.4,1.74,Graduate,1
1,43,2,9500,1,Complete Secondary Education,120.0,1,Other Specific Qualifications,Higher Education - Postgraduate,Other,Other,121.5,0,0,1,1,0,0,22,0,11,14,14,12,12.33333333,2,11,14,14,12,12.33333333,2,7.6,2.6,0.32,Graduate,1
2,39,1,9003,1,Other,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,120.0,0,0,1,1,0,0,37,0,0,6,10,6,12.875,0,0,6,12,6,12.9,0,16.2,0.3,-0.92,Enrolled,1
1,7,1,8014,0,Higher Education - Bachelor/Degree,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Other,Administrative,130.0,0,0,0,0,0,0,28,0,0,6,12,1,11.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,1
2,39,1,9003,1,Complete Secondary Education,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,125.7,0,0,1,0,0,0,43,0,0,6,10,4,12.25,0,0,6,13,4,10.5,0,8.9,1.4,3.51,Dropout,1
1,43,1,9556,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,128.0,1,0,0,0,0,0,32,0,0,7,7,0,0.0,7,0,8,8,0,0.0,7,10.8,1.4,1.74,Dropout,1
1,17,1,9238,1,Complete Secondary Education,123.0,1,Complete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,113.2,0,0,0,1,0,1,20,0,0,6,11,4,10.75,0,0,6,13,5,11.5,0,15.5,2.8,-4.06,Enrolled,0
4,39,1,9500,1,Other,133.1,1,Other Specific Qualifications,Complete Secondary Education,Plant and Machine Operators,Technicians,120.0,0,0,0,1,0,1,35,0,0,8,9,8,13.63,1,0,8,9,8,13.63,1,9.4,-0.8,-3.12,Graduate,1
1,1,1,9670,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Other,Other,117.8,1,0,0,1,0,0,21,0,0,5,8,3,13.0,0,0,5,7,4,11.5,1,7.6,2.6,0.32,Graduate,1
1,1,4,9500,1,Complete Secondary Education,126.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Agriculture and Fishery,Plant and Machine Operators,121.3,1,0,0,1,0,1,18,0,0,7,9,6,13.53333333,0,0,7,7,7,12.22857143,0,12.4,0.5,1.79,Enrolled,0
1,1,1,9500,1,Complete Secondary Education,176.0,1,Higher Education - Undergraduate,Other Specific Qualifications,Professionals,Agriculture and Fishery,169.7,0,0,0,1,0,1,18,0,0,7,7,7,16.9,0,0,8,9,8,16.37777778,0,16.2,0.3,-0.92,Graduate,0
1,17,4,9238,1,Complete Secondary Education,124.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Craft and Related Trades,117.7,1,0,0,1,0,0,18,0,0,6,10,5,12.0,0,0,6,11,4,12.0,0,16.2,0.3,-0.92,Graduate,0
1,44,1,8014,0,Other,120.0,1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Service and Sales,121.8,1,0,0,1,0,0,22,0,3,6,6,6,12.5,0,2,6,7,6,13.28571429,0,12.4,0.5,1.79,Graduate,1
1,1,2,9500,1,Complete Secondary Education,140.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Elementary Occupations,128.3,1,0,0,1,0,0,19,0,0,8,8,7,12.76428571,0,0,8,8,7,12.76428571,0,10.8,1.4,1.74,Graduate,0
1,18,2,9147,1,Complete Secondary Education,143.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,132.2,1,0,0,1,0,1,18,0,0,5,8,5,13.75,0,0,5,6,5,12.16666667,0,13.9,-0.3,0.79,Graduate,0
1,1,2,171,1,Complete Secondary Education,136.0,1,Other Specific Qualifications,Complete Secondary Education,Professionals,Technicians,134.3,1,0,1,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,0
1,1,1,9500,1,Complete Secondary Education,132.0,1,Incomplete Secondary Education,Complete Secondary Education,Plant and Machine Operators,Administrative,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.60428571,0,0,8,9,8,15.68333333,0,11.1,0.6,2.02,Graduate,0
2,39,1,9991,0,Other,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Professionals,121.7,0,0,1,0,0,0,31,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,Dropout,1
2,39,1,8014,0,Other,100.0,1,Complete Secondary Education,Incomplete Secondary Education,Management,Administrative,130.0,0,0,1,1,0,1,33,0,0,6,9,5,13.83333333,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,Graduate,1
1,1,3,9500,1,Complete Secondary Education,137.0,1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,Graduate,0
1,17,1,9238,1,Complete Secondary Education,153.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,159.7,1,0,0,1,0,1,18,0,0,6,7,6,15.14285714,0,0,6,6,6,15.83333333,0,12.7,3.7,-1.7,Graduate,0
1,17,1,9238,1,Complete Secondary Education,145.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Agriculture and Fishery,138.0,1,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12.0,0,9.4,-0.8,-3.12,Graduate,0
1,1,5,9500,1,Complete Secondary Education,137.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Craft and Related Trades,126.5,1,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,Graduate,0
1,53,1,9085,1,Other,140.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Professionals,140.0,1,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,Enrolled,1
1,1,1,9238,1,Complete Secondary Education,120.0,1,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Service and Sales,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.71428571,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,Graduate,1
1,1,1,9238,1,Complete Secondary Education,122.0,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,127.3,1,0,1,1,0,0,20,0,0,6,6,6,12.16666667,0,0,6,7,6,11.66666667,0,9.4,-0.8,-3.12,Graduate,0
1,7,1,9500,1,Higher Education - Bachelor/Degree,130.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Elementary Occupations,130.0,1,0,0,1,0,0,23,0,1,7,8,6,14.35714286,0,1,7,8,6,14.35714286,0,7.6,2.6,0.32,Graduate,1
1,17,2,9773,1,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Complete Secondary Education,Technicians,Administrative,115.0,1,0,0,1,0,0,19,0,0,6,6,6,12.83333333,0,0,6,6,6,12.66666667,0,16.2,0.3,-0.92,Graduate,0
1,17,6,9500,1,Complete Secondary Education,150.0,1,Complete Secondary Education,Other Specific Qualifications,Management,Management,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.92571429,0,0,8,8,7,13.92571429,0,10.8,1.4,1.74,Graduate,0
1,39,1,9991,0,Complete Secondary Education,133.1,1,Incomplete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Technicians,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12.0,0,0,5,9,3,11.0,0,10.8,1.4,1.74,Dropout,1
1,1,6,9500,1,Complete Secondary Education,141.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Professionals,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.44285714,0,0,8,9,8,13.74444444,0,16.2,0.3,-0.92,Graduate,0
1,18,1,9119,1,Complete Secondary Education,146.0,1,Complete Secondary Education,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,0
1,44,1,9003,1,Other,150.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,150.0,1,0,0,1,1,0,20,0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,Graduate,0
1,1,1,9670,1,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Complete Secondary Education,Technicians,Technicians,95.0,0,0,0,1,1,0,19,0,0,6,7,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,0
1,43,1,9991,0,Complete Secondary Education,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,128.2,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11.0,0,10.8,1.4,1.74,Dropout,1
2,39,1,9130,1,Complete Secondary Education,150.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Technicians,130.0,0,0,0,0,1,0,31,0,0,4,12,2,11.0,2,0,5,9,3,11.66666667,0,9.4,-0.8,-3.12,Dropout,1
1,39,1,9119,1,Other,133.1,1,Complete Secondary Education,Incomplete Secondary Education,Technicians,Administrative,100.0,0,0,0,1,1,0,25,0,0,5,13,1,11.0,0,0,5,11,1,10.0,0,13.9,-0.3,0.79,Enrolled,1
1,42,1,9085,1,Other,140.0,1,Incomplete Secondary Education,Higher Education - Undergraduate,Plant and Machine Operators,Management,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.66666667,0,2,6,10,5,13.0,0,16.2,0.3,-0.92,Graduate,1
2,43,1,9991,0,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Technicians,Plant and Machine Operators,100.0,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10.0,0,12.7,3.7,-1.7,Dropout,1
2,39,1,9853,1,Complete Secondary Education,133.1,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Administrative,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10.0,0,0,7,7,1,13.0,0,16.2,0.3,-0.92,Dropout,1
1,1,1,9238,1,Complete Secondary Education,128.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,120.0,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.83333333,0,11.1,0.6,2.02,Graduate,0
1,1,3,9238,1,Complete Secondary Education,117.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,117.0,1,0,1,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0
1,53,1,9670,1,Other,140.0,1,Incomplete Secondary Education,Other Specific Qualifications,Professionals,Service and Sales,140.0,1,0,1,1,0,0,21,0,0,6,12,1,12.0,0,0,6,11,1,11.0,0,8.9,1.4,3.51,Enrolled,1
1,1,2,9853,1,Complete Secondary Education,124.0,1,Other Specific Qualifications,Other Specific Qualifications,Administrative,Professionals,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13.0,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,Dropout,0
1,1,1,9254,1,Complete Secondary Education,158.0,1,Incomplete Secondary Education,Other Specific Qualifications,Technicians,Craft and Related Trades,153.5,1,0,0,1,0,0,20,0,0,6,7,6,14.83333333,0,0,6,6,6,16.0,0,11.1,0.6,2.02,Graduate,0
1,43,1,9773,1,Complete Secondary Education,137.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.83333333,0,0,6,7,6,12.85714286,0,15.5,2.8,-4.06,Graduate,0
1,17,3,9670,1,Complete Secondary Education,123.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12.0,0,0,6,11,5,12.33333333,0,11.1,0.6,2.02,Graduate,0
1,1,1,9238,1,Complete Secondary Education,126.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.33333333,0,7.6,2.6,0.32,Graduate,0
1,43,1,9085,1,Complete Secondary Education,170.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Administrative,Management,170.0,1,0,0,1,0,0,19,0,0,5,5,0,0.0,5,0,5,7,4,14.75,1,12.7,3.7,-1.7,Enrolled,0
4,39,1,9130,1,Complete Secondary Education,133.1,1,Higher Education - Undergraduate,Complete Secondary Education,Administrative,Administrative,110.0,1,0,0,1,0,1,30,0,0,6,7,0,0.0,0,0,6,16,1,10.0,0,11.1,0.6,2.02,Dropout,1
1,17,1,9238,1,Complete Secondary Education,115.0,1,Incomplete Secondary Education,Other Specific Qualifications,Administrative,Administrative,115.0,1,0,0,1,0,0,19,0,0,6,6,6,12.0,0,0,6,7,6,12.85714286,0,11.1,0.6,2.02,Graduate,0
1,1,3,9556,1,Complete Secondary Education,132.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Agriculture and Fishery,119.0,1,0,0,1,0,0,19,0,0,7,9,7,11.67777778,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,Graduate,0
1,1,4,9500,1,Complete Secondary Education,132.0,1,Complete Secondary Education,Other Specific Qualifications,Technicians,Agriculture and Fishery,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,Graduate,0
1,1,1,9085,1,Complete Secondary Education,143.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16.0,0,0,6,8,6,15.875,0,12.4,0.5,1.79,Graduate,0
1,1,3,9238,1,Complete Secondary Education,137.0,1,Complete Secondary Education,Complete Secondary Education,Professionals,Professionals,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,Graduate,0
1,42,1,9119,1,Complete Secondary Education,130.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Professionals,135.0,0,0,1,1,1,0,25,0,0,5,5,0,0.0,0,2,6,7,2,14.0,0,13.9,-0.3,0.79,Dropout,1
1,1,2,9773,1,Complete Secondary Education,121.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Plant and Machine Operators,Plant and Machine Operators,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.4,0.5,1.79,Dropout,0
2,39,1,9853,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Incomplete Secondary Education,Agriculture and Fishery,Professionals,140.0,0,0,1,1,0,1,34,0,0,6,7,6,16.14285714,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,Graduate,1
1,18,2,9500,1,Complete Secondary Education,135.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Administrative,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.78571429,0,0,8,8,7,11.78571429,0,12.7,3.7,-1.7,Graduate,0
1,1,6,9500,1,Complete Secondary Education,137.0,1,Complete Secondary Education,Complete Secondary Education,Technicians,Administrative,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,Graduate,0
1,1,1,9670,1,Complete Secondary Education,100.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Elementary Occupations,100.0,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.16666667,0,11.1,0.6,2.02,Graduate,0
1,17,2,9500,1,Complete Secondary Education,127.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.46428571,0,0,8,8,7,12.46428571,0,10.8,1.4,1.74,Graduate,0
1,53,1,9991,0,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Other,Other,135.0,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,Enrolled,1
1,39,1,9670,1,Complete Secondary Education,140.0,1,Other Specific Qualifications,Other Specific Qualifications,Service and Sales,Service and Sales,120.0,0,0,0,1,0,0,28,0,0,6,8,1,10.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,1
1,17,1,9773,1,Complete Secondary Education,121.0,1,Other Specific Qualifications,Incomplete Secondary Education,Plant and Machine Operators,Elementary Occupations,113.7,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.42857143,0,15.5,2.8,-4.06,Enrolled,0
1,43,1,9147,1,Complete Secondary Education,131.0,1,Incomplete Secondary Education,Other Specific Qualifications,Plant and Machine Operators,Plant and Machine Operators,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,Graduate,0
2,1,1,9147,1,Complete Secondary Education,151.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Craft and Related Trades,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10.0,0,0,5,6,4,12.0,0,7.6,2.6,0.32,Dropout,1
2,51,1,9853,1,Complete Secondary Education,130.0,1,Other Specific Qualifications,Other Specific Qualifications,Agriculture and Fishery,Craft and Related Trades,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,1
1,7,1,9991,0,Other,120.0,1,Other Specific Qualifications,Other Specific Qualifications,Plant and Machine Operators,Agriculture and Fishery,120.0,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.33333333,0,12.4,0.5,1.79,Graduate,1
1,17,2,9254,1,Complete Secondary Education,136.0,1,Incomplete Secondary Education,Incomplete Secondary Education,Technicians,Agriculture and Fishery,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.16666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,0
